###FILE ALREADY PARSED###
73740 0 1
73740 0 3
73815 0 2
73815 0 4
73890 0 3
73890 0 5
73965 0 4
73965 0 6
74040 0 2
74040 0 4
74115 0 3
74115 0 5
74190 0 4
74190 0 6
74265 0 5
74265 0 7
74340 0 1
74340 0 3
74340 0 6
74415 0 4
74490 0 6
74565 0 2
74640 0 1
74640 0 7
74715 0 5
74790 0 4
74865 0 2
74940 0 1
74940 0 6
75015 0 4
75090 0 6
75165 0 2
75240 0 1
75240 0 3
75315 0 4
75390 0 5
75465 0 6
75540 0 1
75540 0 5
75615 0 3
75690 0 5
75765 0 2
75840 0 1
75840 0 7
75915 0 6
75990 0 5
76065 0 3
76140 0 1
76140 0 2
76215 0 4
76290 0 3
76365 0 5
76440 0 1
76440 0 4
76515 0 6
76590 0 1
76590 0 5
76665 0 7
76740 0 1
76740 0 6
76815 0 4
76890 0 6
76965 0 2
77040 0 1
77040 0 7
77115 0 5
77190 0 4
77265 0 2
77340 0 1
77340 0 6
77415 0 4
77490 0 6
77565 0 2
77640 0 1
77640 0 3
77715 0 4
77790 0 5
77865 0 6
77940 0 1
77940 0 7
78015 0 5
78090 0 7
78165 0 3
78240 0 1
78240 0 7
78315 0 5
78390 0 4
78465 0 2
78540 0 1
78540 0 3
78615 0 4
78690 0 3
78765 0 5
78840 0 4
78915 0 6
78990 0 5
79065 0 7
79140 0 1
79140 0 2
79140 0 6
79215 0 4
79290 0 6
79365 0 2
79440 0 1
79440 0 7
79515 0 5
79590 0 4
79665 0 2
79740 0 1
79740 0 6
79815 0 4
79890 0 6
79965 0 2
80040 0 1
80040 0 3
80115 0 4
80190 0 5
80265 0 6
80340 0 1
80340 0 2
80340 0 7
80415 0 5
80490 0 7
80565 0 3
80640 0 1
80640 0 7
80715 0 5
80790 0 4
80865 0 3
80940 0 1
80940 0 2
81015 0 4
81090 0 3
81165 0 5
81240 0 1
81240 0 4
81315 0 6
81390 0 5
81465 0 7
81540 0 1
81540 0 4
81615 0 3
81615 0 6
81690 0 2
81690 0 5
81765 0 3
81765 0 7
81840 0 1
81840 0 4
81915 0 3
81915 0 6
81990 0 2
81990 0 5
82065 0 3
82065 0 7
82140 0 1
82140 0 4
82215 0 3
82215 0 6
82290 0 2
82290 0 5
82365 0 3
82365 0 7
82440 0 1
82440 0 4
82515 0 3
82515 0 6
82590 0 2
82590 0 5
82665 0 4
82665 0 7
82740 0 1
82815 0 2
82890 0 4
82965 0 5
83040 0 1
83115 0 2
83190 0 4
83265 0 6
83340 0 1
83415 0 3
83490 0 5
83565 0 6
83640 0 1
83715 0 3
83790 0 5
83865 0 7
83940 0 1
83940 0 6
84015 0 2
84090 0 5
84165 0 3
84240 0 1
84240 0 6
84315 0 2
84390 0 5
84465 0 3
84540 0 1
84540 0 7
84615 0 3
84690 0 6
84765 0 4
84840 0 1
84840 0 7
84915 0 3
84990 0 6
85065 0 4
85140 0 1
85140 0 7
85215 0 2
85290 0 5
85365 0 3
85440 0 1
85440 0 6
85515 0 2
85590 0 5
85665 0 3
85740 0 1
85740 0 7
85815 0 3
85890 0 6
85965 0 4
86040 0 1
86040 0 7
86115 0 3
86190 0 1
86190 0 6
86265 0 4
86340 0 1
86340 0 7
86415 0 3
86490 0 6
86565 0 4
86640 0 1
86640 0 7
86715 0 3
86790 0 6
86865 0 4
86940 0 1
86940 0 6
87015 0 2
87090 0 5
87165 0 3
87240 0 1
87240 0 6
87315 0 2
87390 0 5
87465 0 3
87540 0 1
87540 0 7
87615 0 3
87690 0 6
87765 0 4
87840 0 1
87840 0 7
87915 0 3
87990 0 6
88065 0 4
88140 0 1
88140 0 6
88215 0 2
88290 0 5
88365 0 3
88440 0 1
88440 0 6
88515 0 2
88590 0 5
88665 0 3
88740 0 1
88740 0 7
88815 0 4
88890 0 6
88965 0 3
89040 0 1
89040 0 7
89115 0 4
89190 0 6
89265 0 3
89340 0 1
89340 0 7
89415 0 4
89490 0 6
89565 0 3
89640 0 1
89640 0 7
89715 0 4
89790 0 6
89865 0 3
89940 0 1
89940 0 6
90015 0 3
90090 0 5
90165 0 2
90240 0 1
90240 0 6
90315 0 3
90390 0 5
90465 0 2
90540 0 1
90540 0 6
90615 0 3
90690 0 5
90765 0 2
90840 0 1
90840 0 6
90915 0 3
90990 0 5
91065 0 2
91140 0 1
91140 0 7
91215 0 3
91290 0 6
91365 0 4
91440 0 1
91440 0 7
91515 0 3
91590 0 6
91665 0 4
91740 0 1
91740 0 7
91815 0 3
91890 0 6
91965 0 4
92040 0 1
92040 0 7
92115 0 3
92190 0 6
92265 0 4
92490 0 3
92790 0 5
93090 0 3
93390 0 5
93540 0 1
93540 0 3
93540 0 7
93690 0 5
93840 0 1
93840 0 3
93990 0 2
94140 0 1
94140 0 3
94140 0 5
94140 0 7
94290 0 5
94440 0 1
94440 0 3
94590 0 5
94740 0 1
94740 0 4
94740 0 6
94890 0 5
95040 0 1
95040 0 3
95190 0 2
95190 0 4
95340 0 1
95340 0 3
95340 0 6
95490 0 5
95640 0 1
95640 0 3
95790 0 1
95790 0 5
95940 0 1
95940 0 5
95940 0 7
96090 0 5
96240 0 1
96240 0 3
96390 0 5
96390 0 7
96540 0 1
96540 0 3
96690 0 5
96690 0 7
96840 0 1
96840 0 3
96990 0 5
97140 0 1
97140 0 3
97140 0 7
97290 0 2
97290 0 6
97440 0 1
97440 0 3
97590 0 5
97740 0 1
97740 0 3
97740 0 6
97890 0 2
98040 0 1
98040 0 3
98040 0 6
98190 0 1
98190 0 5
98265 0 2
98340 0 1
98340 0 3
98340 0 7
98640 0 1
98640 0 2
98640 0 3
98640 0 5
98790 0 4
98940 0 1
98940 0 2
98940 0 3
98940 0 5
98940 0 7
99090 0 1
99090 0 2
99090 0 3
99240 0 5
99240 0 7
99390 0 1
99390 0 2
99390 0 3
99540 0 1
99540 0 2
99540 0 4
99540 0 6
99690 0 1
99690 0 2
99690 0 3
99840 0 2
99840 0 6
99990 0 1
99990 0 2
99990 0 3
100140 0 5
100140 0 7
100290 0 1
100290 0 2
100290 0 3
100440 0 2
100440 0 6
100590 0 1
100590 0 3
100665 0 2
100740 0 1
100740 0 3
100740 0 5
100890 0 1
100890 0 3
101040 0 1
101040 0 3
101077 0 2
101115 0 3
101152 0 4
101190 0 5
101227 0 6
101265 0 4
101302 0 6
101340 0 5
101340 0 7
101490 0 5
101490 0 7
101640 0 5
101640 0 7
101677 0 6
101715 0 1
101715 0 5
101752 0 2
101752 0 4
101790 0 3
101790 0 6
101815 0 5
101827 0 1
101840 0 4
101865 0 2
101902 0 3
102540 0 6
103140 0 5
104940 0 5
105540 0 4
107340 0 4
107940 0 3
108540 0 1
109140 0 3
109740 0 5
110340 0 4
