###FILE ALREADY PARSED###
25552 0 6
25714 0 1
25714 0 2
25714 0 5
25876 0 1
25876 0 3
25876 0 4
26038 0 1
26038 0 2
26038 0 5
26038 0 7
26200 0 4
26362 0 1
26362 0 7
26525 0 5
26687 0 1
26687 0 3
26849 0 6
27011 0 1
27011 0 5
27173 0 7
27335 0 1
27335 0 5
27498 0 6
27660 0 1
27660 0 3
27822 0 5
27984 0 1
27984 0 4
28146 0 1
28146 0 7
28308 0 1
28308 0 6
28471 0 1
28471 0 4
28633 0 1
28633 0 2
28633 0 5
28633 0 7
28795 0 6
28957 0 4
29119 0 1
29119 0 2
29119 0 3
29119 0 5
29444 0 1
29444 0 2
29444 0 4
29525 0 6
29606 0 4
29768 0 1
29768 0 2
29768 0 5
29768 0 7
30092 0 1
30092 0 2
30092 0 5
30173 0 7
30254 0 5
30417 0 1
30417 0 2
30417 0 6
30741 0 1
30741 0 3
30741 0 5
30903 0 1
30903 0 2
30903 0 4
31065 0 1
31065 0 3
31065 0 7
31227 0 1
31227 0 2
31227 0 4
31227 0 6
31390 0 5
31552 0 1
31552 0 3
31714 0 4
31876 0 1
31876 0 5
32038 0 7
32200 0 1
32200 0 4
32362 0 6
32525 0 1
32525 0 5
32687 0 4
32849 0 1
32849 0 3
33011 0 2
33173 0 1
33254 0 4
33335 0 5
33417 0 6
33498 0 3
33579 0 5
33660 0 6
33741 0 7
33822 0 1
33822 0 2
33822 0 4
33822 0 6
33984 0 5
34146 0 3
34308 0 1
34308 0 2
34308 0 5
34308 0 7
34633 0 1
34633 0 2
34633 0 4
34714 0 6
34795 0 4
34957 0 1
34957 0 2
34957 0 5
34957 0 7
35281 0 1
35281 0 2
35281 0 3
35362 0 5
35444 0 3
35606 0 1
35606 0 2
35606 0 4
35606 0 6
35930 0 1
35930 0 3
35930 0 6
36092 0 1
36092 0 2
36092 0 4
36254 0 1
36254 0 3
36417 0 1
36417 0 2
36417 0 5
36417 0 7
36579 0 4
36741 0 1
36741 0 6
36903 0 5
37065 0 1
37065 0 4
37227 0 6
37390 0 1
37390 0 3
37552 0 7
37714 0 1
37714 0 4
37876 0 5
38038 0 1
38038 0 4
38200 0 6
38362 0 1
38362 0 3
38525 0 1
38525 0 7
38687 0 1
38687 0 5
38849 0 1
38849 0 4
39011 0 1
39011 0 2
39011 0 5
39011 0 7
39173 0 6
39335 0 4
39498 0 1
39498 0 2
39498 0 5
39498 0 7
39822 0 1
39822 0 2
39822 0 3
39903 0 5
39984 0 3
40146 0 1
40146 0 2
40146 0 4
40146 0 6
40471 0 1
40471 0 2
40471 0 4
40552 0 6
40633 0 4
40795 0 1
40795 0 2
40795 0 5
40795 0 7
41119 0 1
41119 0 3
41119 0 6
41281 0 1
41281 0 2
41281 0 4
41444 0 1
41444 0 3
41444 0 7
41606 0 1
41606 0 2
41606 0 5
41768 0 4
41930 0 1
41930 0 3
42092 0 6
42254 0 1
42254 0 5
42417 0 7
42579 0 1
42579 0 4
42741 0 6
42903 0 1
42903 0 7
43065 0 5
43227 0 1
43227 0 4
43390 0 5
43552 0 1
43633 0 3
43714 0 4
43795 0 5
43876 0 2
43957 0 4
44038 0 5
44119 0 6
44200 0 1
44200 0 2
44200 0 7
44281 0 5
44362 0 3
44444 0 5
44525 0 1
44525 0 7
44687 0 3
44768 0 5
44849 0 1
45011 0 6
45173 0 1
45173 0 7
45335 0 5
45498 0 1
45498 0 6
45579 0 4
45660 0 2
45741 0 4
45822 0 1
45822 0 6
45984 0 3
46065 0 5
46146 0 1
46308 0 6
46471 0 1
46471 0 7
46633 0 5
46795 0 1
46795 0 2
46795 0 7
47119 0 1
47119 0 5
47281 0 1
47281 0 2
47444 0 3
47525 0 4
47606 0 1
47606 0 2
47606 0 5
47687 0 6
47768 0 7
47930 0 1
47930 0 2
47930 0 6
48254 0 1
48254 0 3
48254 0 5
48417 0 4
48579 0 3
48579 0 6
48579 0 7
48741 0 2
48741 0 6
48741 0 7
48822 0 3
48903 0 1
48903 0 5
48984 0 6
49065 0 1
49065 0 3
49146 0 4
49227 0 1
49227 0 6
49308 0 7
49390 0 1
49390 0 5
49471 0 2
49552 0 4
49633 0 2
49714 0 5
49795 0 2
49876 0 6
49957 0 2
50038 0 7
50119 0 2
50200 0 4
50281 0 2
50362 0 5
50444 0 2
50525 0 1
50525 0 6
50687 0 1
50687 0 2
50687 0 7
50768 0 3
50849 0 4
50930 0 3
51011 0 5
51092 0 3
51173 0 6
51254 0 3
51335 0 6
51417 0 3
51498 0 5
51579 0 3
51660 0 6
51741 0 3
51822 0 1
51822 0 2
51822 0 7
51984 0 1
51984 0 2
51984 0 4
52065 0 6
52227 0 3
52308 0 5
52471 0 2
52552 0 4
52633 0 1
52633 0 2
52795 0 7
52957 0 5
53119 0 3
53281 0 1
53281 0 2
53281 0 5
53362 0 3
53444 0 1
53444 0 2
53525 0 3
53606 0 5
53768 0 2
53849 0 4
54011 0 5
54092 0 7
54254 0 1
54254 0 2
54254 0 6
54417 0 5
54579 0 1
54579 0 2
54579 0 7
54660 0 5
54741 0 3
54822 0 5
54903 0 1
54903 0 7
55065 0 4
55146 0 6
55227 0 1
55308 0 5
55390 0 7
55552 0 1
55552 0 7
55714 0 5
55876 0 1
55876 0 7
55957 0 5
56038 0 3
56119 0 5
56200 0 1
56200 0 7
56362 0 3
56444 0 5
56525 0 1
56606 0 4
56687 0 6
56849 0 1
56849 0 7
57011 0 5
57173 0 1
57173 0 2
57173 0 7
57498 0 1
57498 0 2
57498 0 5
57660 0 1
57660 0 2
57822 0 3
57903 0 4
57984 0 1
57984 0 2
57984 0 5
58065 0 6
58146 0 7
58308 0 1
58308 0 3
58308 0 6
58633 0 1
58633 0 2
58633 0 5
58795 0 4
58957 0 2
58957 0 6
58957 0 7
59119 0 6
59119 0 7
59200 0 3
59281 0 1
59281 0 5
59362 0 7
59444 0 1
59444 0 3
59525 0 4
59606 0 1
59606 0 6
59687 0 7
59768 0 1
59768 0 2
59768 0 6
59849 0 4
59930 0 3
60011 0 4
60092 0 1
60092 0 6
60254 0 7
60335 0 5
60417 0 1
60417 0 3
60498 0 5
60579 0 7
60741 0 1
60741 0 6
60822 0 4
60903 0 2
60984 0 4
61065 0 1
61065 0 3
61065 0 6
61227 0 7
61308 0 5
61390 0 2
61390 0 4
61471 0 5
61552 0 7
61714 0 1
61714 0 6
61795 0 4
61876 0 2
61957 0 4
62038 0 1
62038 0 6
62200 0 3
62281 0 5
62362 0 1
62362 0 2
62362 0 7
62525 0 6
62606 0 4
62687 0 1
62687 0 3
62849 0 7
63011 0 1
63011 0 2
63011 0 6
63092 0 4
63173 0 3
63335 0 1
63335 0 2
63417 0 4
63498 0 5
63579 0 6
63660 0 1
63660 0 2
63660 0 7
63741 0 6
63822 0 1
63822 0 4
63903 0 2
63930 0 5
63984 0 3
63984 0 6
64038 0 7
64065 0 4
64092 0 3
64146 0 2
64146 0 5
64200 0 6
64227 0 1
64254 0 7
64308 0 6
64471 0 3
64552 0 5
64633 0 1
64633 0 2
64714 0 4
64795 0 6
64957 0 1
64957 0 2
64957-67552 0 3
64957-67552 0 5
67552 0 3
67552 0 5
67552 0 7
67714 0 4
67876 0 6
68038 0 1
68038 0 3
68038 0 5
68362 0 7
68525 0 5
68687 0 2
68687 0 4
68687 0 6
69011 0 2
69173 0 4
69335 0 3
69335 0 5
69335 0 7
69660 0 7
69822 0 5
69984 0 1
70146 0 2
70146 0 4
70146 0 6
70957 0 1
71119 0 3
71281 0 7
71444 0 1
71444 0 3
71444 0 5
72092 0 3
72092 0 5
72092 0 7
72741 0 2
72741 0 4
72741 0 6
72903 0 5
73065 0 7
73227 0 1
73227 0 3
73227 0 5
73552 0 4
73714 0 2
73876 0 3
73876 0 5
73876 0 7
74200 0 1
74362 0 3
74525 0 2
74525 0 4
74525 0 6
74849 0 5
75011 0 3
75173 0 7
75335 0 1
75335 0 3
75335 0 5
76471 0 7
76552 0 5
76633 0 1
76633 0 3
77281 0 1
77281 0 3
77281 0 5
77281 0 7
77930 0 7
78011 0 5
78092 0 3
78173 0 5
78254 0 7
78417 0 6
78741 0 3
78822 0 5
78903 0 3
79065 0 7
79390 0 5
79471 0 7
79552 0 5
79714 0 6
80038 0 5
80200 0 4
80362 0 2
80525 0 6
80687 0 4
80849 0 7
81011 0 6
81173 0 3
81335 0 5
81498 0 2
81660 0 6
81822 0 3
81984 0 4
82146 0 1
82308 0 5
82471 0 3
82633 0 7
82795 0 5
82957 0 3
83119 0 1
83119 0 7
83200 0 5
83281 0 1
83281 0 3
83362 0 5
83444 0 1
83444 0 7
83606 0 1
83606 0 7
83768 0 2
83930 0 2
83930 0 5
84011 0 7
84092 0 2
84092 0 5
84254 0 2
84254 0 7
84417 0 3
84579 0 3
84579 0 5
84660 0 7
84741 0 3
84741 0 5
84903 0 3
84903 0 7
85065 0 4
85227 0 4
85227 0 7
85390 0 4
85390 0 6
85552 0 4
85552 0 7
85714 0 1
85714 0 6
85876 0 1
85876 0 5
86038 0 1
86038 0 3
86200 0 1
86200 0 6
86362 0 1
86362 0 5
86417 0 4
86444 0 2
86471 0 6
86525 0 3
86525 0 7
86579 0 5
86606 0 2
86633 0 6
86687 0 1
86687 0 4
86741 0 5
86768 0 2
86849 0 3
86849 0 7
86930 0 2
86957 0 5
87011 0 1
87011 0 6
87065 0 7
87173 0 1
87173 0 4
87335 0 1
87335 0 3
87498 0 2
87660 0 1
87741 0 3
87822 0 5
87903 0 6
87984 0 2
88065 0 4
88146 0 6
88227 0 7
88308 0 1
88308 0 2
88308 0 6
88390 0 4
88471 0 2
88552 0 4
88633 0 1
88633 0 6
88795 0 3
88876 0 5
88957 0 1
89038 0 4
89119 0 6
89281 0 1
89281 0 7
89444 0 5
89606 0 1
89606 0 7
89687 0 5
89768 0 3
89849 0 5
89930 0 1
89930 0 7
90092 0 2
90173 0 4
90254 0 1
90335 0 3
90417 0 5
90579 0 1
90579 0 7
90741 0 5
90903 0 1
90903 0 2
90903 0 6
91227 0 1
91227 0 4
91390 0 6
91390 0 7
91552 0 3
91633 0 4
91714 0 1
91714 0 2
91714 0 5
91795 0 6
91876 0 7
92038 0 1
92038 0 2
92038 0 6
92200 0 5
92362 0 1
92362 0 2
92362 0 4
92525 0 3
92687 0 6
92687 0 7
92849 0 1
92849 0 2
92930 0 3
93011 0 4
93011 0 6
93011 0 7
93092 0 5
93173 0 1
93173 0 2
93254 0 4
93335 0 1
93335 0 3
93335 0 6
93417 0 7
93498 0 2
93498 0 5
93579 0 1
93660 0 4
93741 0 1
93822 0 5
93903 0 1
93984 0 6
94065 0 1
94146 0 7
94227 0 1
94308 0 4
94390 0 1
94471 0 5
94552 0 2
94633 0 1
94633 0 4
94633 0 6
94795 0 1
94795 0 4
94795 0 7
94876 0 2
94957 0 5
95038 0 2
95119 0 6
95200 0 2
95281 0 7
95362 0 2
95444 0 7
95525 0 2
95606 0 4
95687 0 2
95768 0 5
95849 0 2
95930 0 1
95930 0 4
95930 0 6
96092 0 1
96092 0 2
96092 0 4
96173 0 6
96335 0 3
96417 0 1
96417 0 5
96579 0 2
96660 0 4
96741 0 1
96741 0 2
96903 0 7
97065 0 1
97065 0 5
97227 0 3
97390 0 1
97390 0 2
97390 0 5
97471 0 3
97552 0 1
97552 0 2
97633 0 3
97714 0 5
97957 0 4
98200 0 7
98362 0 1
98362 0 2
98362 0 5
98525 0 3
98687 0 1
98687 0 2
98687 0 7
98768 0 5
98849 0 3
98930 0 5
99011 0 1
99011 0 7
99173 0 3
99254 0 5
99335 0 1
99417 0 4
99498 0 6
99660 0 1
99660 0 7
99822 0 5
99984 0 1
99984 0 7
100065 0 5
100146 0 3
100227 0 5
100308 0 1
100308 0 7
100471 0 3
100552 0 5
100633 0 1
100714 0 4
100795 0 6
100957 0 1
100957 0 7
101119 0 5
101281 0 1
101281 0 2
101281 0 6
101606 0 1
101606 0 4
101768 0 6
101768 0 7
101930 0 3
102011 0 4
102092 0 1
102092 0 2
102092 0 5
102173 0 6
102254 0 7
102417 0 1
102417 0 2
102417 0 6
102741 0 1
102741 0 2
102741 0 5
102903 0 4
103065 0 1
103065 0 2
103065 0 3
103227 0 1
103227 0 2
103308 0 3
103390 0 1
103390 0 2
103390 0 5
103471 0 7
103552 0 1
103552 0 3
103552 0 4
103633 0 5
103714 0 1
103714 0 2
103714 0 6
103795 0 7
103876 0 1
103876 0 3
103876 0 6
103957 0 4
104038 0 2
104119 0 4
104200 0 1
104200 0 6
104362 0 7
104444 0 5
104525 0 1
104525 0 3
104606 0 5
104687 0 7
104849 0 1
104849 0 6
104930 0 4
105011 0 2
105092 0 4
105173 0 1
105173 0 3
105173 0 6
105335 0 7
105417 0 5
105498 0 1
105498 0 3
105579 0 5
105660 0 7
105822 0 1
105822 0 6
105903 0 4
105984 0 2
106065 0 4
106146 0 1
106146 0 6
106308 0 3
106390 0 5
106471 0 1
106471 0 2
106471 0 7
106633 0 6
106714 0 4
106795 0 1
106795 0 3
106957 0 7
107119 0 1
107119 0 3
107119 0 6
107200 0 4
107281 0 2
107444 0 1
107444 0 3
107525 0 4
107606 0 5
107687 0 6
107768 0 1
107768 0 2
107768 0 7
107849 0 5
107930 0 1
107930 0 3
107930 0 4
108011 0 2
108092 0 1
108092 0 6
108173 0 2
108173 0 5
108200 0 7
108254 0 3
108254 0 6
108308 0 5
108335 0 1
108362 0 2
108417 0 4
108579 0 2
108660 0 5
108741 0 1
108741 0 2
108822 0 3
108903 0 7
109065 0 1
109065 0 2
109065-111660 0 3
109065-111660 0 5
