###FILE ALREADY PARSED###
73264 0 6
73349 0 1
73435 0 4
73606 0 1
73606 0 6
73778 0 2
73778 0 5
73949 0 1
73949 0 3
74121 0 1
74121 0 7
74292 0 2
74464 0 3
74464 0 6
74635 0 1
74721 0 7
74806 0 3
74978 0 4
74978 0 7
75149 0 2
75149 0 6
75321 0 3
75406 0 4
75492 0 5
75492 0 7
75664 0 2
75835 0 4
75835 0 6
75878 0 5
76006 0 4
76092 0 3
76092 0 7
76178 0 2
76349 0 1
76349 0 7
76521 0 5
76521 0 6
76692 0 4
76692 0 7
76864 0 1
76864 0 3
77035 0 4
77206 0 2
77206 0 5
77378 0 3
77464 0 1
77549 0 5
77721 0 1
77721 0 6
77892 0 2
77892 0 4
78064 0 5
78149 0 6
78235 0 1
78235 0 7
78406 0 4
78578 0 2
78578 0 6
78621 0 7
78749 0 6
78835 0 1
78921 0 4
79092 0 1
79092 0 6
79264 0 2
79264 0 5
79435 0 1
79435 0 3
79606 0 1
79606 0 7
79778 0 2
79949 0 3
79949 0 6
80121 0 1
80206 0 7
80292 0 3
80464 0 4
80464 0 7
80635 0 2
80635 0 6
80806 0 3
80892 0 4
80978 0 5
80978 0 7
81149 0 2
81321 0 4
81321 0 6
81364 0 5
81492 0 4
81578 0 3
81578 0 7
81664 0 2
81835 0 1
81835 0 7
82006 0 5
82006 0 6
82178 0 4
82178 0 7
82349 0 1
82349 0 3
82521 0 4
82692 0 2
82692 0 5
82864 0 3
82949 0 1
83035 0 5
83206 0 1
83206 0 6
83378 0 2
83378 0 4
83549 0 5
83635 0 6
83721 0 1
83721 0 7
83892 0 4
84064 0 2
84064 0 6
84106 0 7
84235 0 6
84321 0 1
84406 0 4
84578 0 1
84578 0 6
84749 0 2
84749 0 5
84921 0 1
84921 0 3
85092 0 1
85092 0 7
85264 0 2
85435 0 3
85435 0 6
85606 0 1
85692 0 7
85778 0 3
85949 0 4
85949 0 7
86121 0 2
86121 0 6
86292 0 3
86378 0 4
86464 0 5
86464 0 7
86635 0 2
86806 0 4
86806 0 6
86849 0 5
86978 0 4
87064 0 3
87064 0 7
87149 0 2
87321 0 1
87321 0 7
87492 0 5
87492 0 6
87664 0 4
87664 0 7
87835 0 1
87835 0 3
88006 0 4
88178 0 2
88178 0 5
88349 0 3
88435 0 1
88521 0 5
88692 0 1
88692 0 6
88864 0 2
88864 0 4
89035 0 5
89121 0 6
89206 0 1
89206 0 7
89378 0 4
89549 0 2
89549 0 6
89592 0 7
89721 0 6
89806 0 1
89892 0 4
90064 0 1
90064 0 6
90235 0 2
90235 0 5
90406 0 1
90406 0 3
90578 0 1
90578 0 7
90749 0 2
90921 0 3
90921 0 6
91092 0 1
91178 0 7
91264 0 3
91435 0 4
91435 0 7
91606 0 2
91606 0 6
91778 0 3
91864 0 4
91949 0 5
91949 0 7
92121 0 2
92292 0 4
92292 0 6
92335 0 5
92464 0 4
92549 0 3
92549 0 7
92635 0 2
92806 0 1
92806 0 7
92978 0 4
93321 0 1
93321 0 4
93321 0 6
93664 0 2
93664 0 4
93664 0 6
93835 0 3
93835 0 7
93921 0 1
94178 0 1
94178 0 3
94178 0 7
94349 0 2
94349 0 4
94349 0 6
94692 0 1
94692 0 3
94692 0 5
95035 0 2
95035 0 3
95035 0 5
95206 0 4
95206 0 6
95292 0 1
95549 0 1
95549 0 4
95549 0 6
95721 0 2
95721 0 5
95721 0 7
95892 0 1
96064 0 3
96064 0 5
96064 0 7
96406 0 2
96406 0 4
96406 0 6
96578 0 3
96578 0 5
96664 0 7
96921 0 3
96921 0 5
96921 0 7
97092 0 2
97092 0 4
97092 0 6
97435 0 1
97435 0 3
97435 0 7
97778 0 2
97778 0 4
97778 0 6
97949 0 3
97949 0 5
98035 0 7
98292 0 2
98292 0 4
98292 0 7
98464 0 3
98464 0 5
98464 0 6
98635 0 2
98635 0 7
98806 0 1
98806 0 4
98806 0 6
99149 0 2
99149 0 4
99149 0 6
99321 0 3
99321 0 7
99406 0 1
99664 0 1
99664 0 3
99664 0 7
99835 0 2
99835 0 4
99835 0 6
100178 0 1
100178 0 3
100178 0 5
100521 0 2
100521 0 3
100521 0 5
100692 0 4
100692 0 6
100778 0 1
101035 0 1
101035 0 4
101035 0 6
101206 0 2
101206 0 5
101206 0 7
101378 0 1
101549 0 3
101549 0 5
101549 0 7
101892 0 2
101892 0 4
101892 0 6
102064 0 3
102064 0 5
102149 0 7
102406 0 3
102406 0 5
102406 0 7
102578 0 2
102578 0 4
102578 0 6
102921 0 1
102921 0 3
102921 0 6
103092 0 7
103178 0 6
103264 0 2
103264 0 4
103349 0 7
103435 0 3
103435 0 5
103435 0 6
103606 0 7
103692 0 6
103778 0 2
103778 0 4
103864 0 7
103949 0 6
104292 0 1
104292 0 4
104292 0 6
104635 0 2
104635 0 4
104635 0 6
104806 0 3
104806 0 7
104892 0 1
105149 0 1
105149 0 3
105149 0 7
105321 0 2
105321 0 4
105321 0 6
105664 0 1
105664 0 3
105664 0 5
106006 0 2
106006 0 3
106006 0 5
106178 0 4
106178 0 6
106264 0 1
106521 0 1
106521 0 4
106521 0 6
106692 0 2
106692 0 5
106692 0 7
106864 0 1
107035 0 3
107035 0 5
107035 0 7
107378 0 2
107378 0 4
107378 0 6
107549 0 3
107549 0 5
107635 0 7
107892 0 3
107892 0 5
107892 0 7
108064 0 2
108064 0 4
108064 0 6
108406 0 1
108406 0 3
108406 0 7
108749 0 2
108749 0 4
108749 0 6
108921 0 3
108921 0 5
109006 0 7
109264 0 2
109264 0 4
109264 0 7
109435 0 3
109435 0 5
109435 0 6
109606 0 2
109606 0 7
109778 0 1
109778 0 4
109778 0 6
110121 0 2
110121 0 4
110121 0 6
110292 0 3
110292 0 7
110378 0 1
110635 0 1
110635 0 3
110635 0 7
110806 0 2
110806 0 4
110806 0 6
111149 0 1
111149 0 3
111149 0 5
111492 0 2
111492 0 3
111492 0 5
111664 0 4
111664 0 6
111749 0 1
112006 0 1
112006 0 4
112006 0 6
112178 0 2
112178 0 5
112178 0 7
112349 0 1
112521 0 3
112521 0 5
112521 0 7
112864 0 2
112864 0 4
112864 0 6
113035 0 3
113035 0 5
113121 0 7
113378 0 3
113378 0 5
113378 0 7
113549 0 2
113549 0 4
113549 0 6
113892 0 1
113892 0 3
113892 0 6
114064 0 7
114149 0 6
114235 0 2
114235 0 4
114321 0 7
114406 0 3
114406 0 5
114406 0 6
114578 0 7
114664 0 6
114749 0 2
114749 0 4
114835 0 7
114921 0 6
115264 0 1
115264 0 4
115264 0 7
115349 0 5
115521 0 4
115606 0 5
115778 0 3
115864 0 2
116035 0 3
116121 0 2
116292 0 3
116464 0 1
116635 0 5
116721 0 6
116892 0 5
116978 0 6
117149 0 3
117235 0 4
117406 0 3
117492 0 4
117664 0 2
117835 0 4
118006 0 3
118092 0 5
118264 0 3
118349 0 5
118521 0 4
118606 0 2
118778 0 4
118864 0 2
119035 0 4
119206 0 1
119378 0 4
119464 0 6
119635 0 4
119721 0 6
119892 0 3
119978 0 5
120149 0 3
120235 0 5
120406 0 2
120578 0 4
120749 0 1
120749 0 7
121092 0 1
121092 0 7
121264 0 2
121264 0 6
121606 0 2
121606 0 6
121778 0 3
121778 0 5
122121 0 3
122121 0 5
122464 0 3
122464 0 5
122635 0 2
122635 0 6
122978 0 2
122978 0 6
123149 0 1
123149 0 7
123492 0 3
123492 0 7
123835 0 2
123835 0 6
124006 0 3
124006 0 7
124349 0 3
124349 0 7
124521 0 2
124521 0 6
124864 0 1
124864 0 5
125206 0 2
125206 0 6
125378 0 3
125378 0 7
125721 0 2
125721 0 6
125892 0 4
126235 0 1
126235 0 4
126235 0 6
126578 0 2
126578 0 4
126578 0 6
126749 0 3
126749 0 7
127092 0 1
127092 0 3
127092 0 7
127264 0 2
127264 0 4
127264 0 6
127606 0 1
127606 0 3
127606 0 5
127949 0 2
127949 0 3
127949 0 5
128121 0 4
128121 0 6
128464 0 1
128464 0 4
128464 0 6
128635 0 2
128635 0 5
128635 0 7
128978 0 3
128978 0 5
128978 0 7
129321 0 2
129321 0 4
129321 0 6
129492 0 3
129492 0 5
129835 0 3
129835 0 5
129835 0 7
130006 0 2
130006 0 4
130006 0 6
130349 0 1
130349 0 3
130349 0 7
130692 0 2
130692 0 4
130692 0 6
130864 0 3
130864 0 5
131206 0 2
131206 0 4
131206 0 7
131378 0 3
131378 0 5
131378 0 6
131549 0 2
131721 0 1
131721 0 4
131721 0 6
132064 0 2
132064 0 4
132064 0 6
132235 0 3
132235 0 7
132578 0 1
132578 0 3
132578 0 7
132749 0 2
132749 0 4
132749 0 6
133092 0 1
133092 0 3
133092 0 5
133435 0 2
133435 0 3
133435 0 5
133606 0 4
133606 0 6
133949 0 1
133949 0 4
133949 0 6
134121 0 2
134121 0 5
134121 0 7
134464 0 3
134464 0 5
134464 0 7
134806 0 2
134806 0 4
134806 0 6
134978 0 3
134978 0 5
135321 0 3
135321 0 5
135321 0 7
135492 0 2
135492 0 4
135492 0 6
135835 0 1
135835 0 3
135835 0 7
136178 0 2
136178 0 4
136178 0 6
136349 0 3
136349 0 5
136692 0 2
136692 0 4
136692 0 7
136864 0 3
136864 0 5
136864 0 6
137035 0 2
137206 0 1
137206 0 4
137206 0 7
137292 0 2
137378 0 3
137464 0 5
137549 0 2
137635 0 3
137721 0 6
137806 0 7
137892 0 4
137978 0 2
138064 0 3
138149 0 5
138235 0 2
138321 0 3
138406 0 6
138492 0 7
138578 0 3
138664 0 1
138749 0 2
138835 0 4
138921 0 1
139006 0 2
139092 0 3
139178 0 1
139264 0 2
139349 0 5
139435 0 1
139521 0 2
139606 0 4
139692 0 5
139778 0 6
139864 0 7
139949 0 3
140035 0 1
140121 0 2
140206 0 4
140292 0 1
140378 0 2
140464 0 3
140549 0 1
140635 0 2
140721 0 5
140806 0 1
140892 0 2
140978 0 4
141064 0 5
141149 0 6
141235 0 7
141321 0 1
141406 0 5
141492 0 1
141578 0 5
141664 0 2
141749 0 6
141835 0 2
141921 0 6
142006 0 3
142092 0 7
142178 0 3
142264 0 7
142349 0 4
142692 0 3
142692 0 7
142778 0 1
142864 0 2
142949 0 4
143035 0 1
143035 0 6
143121 0 2
143206 0 4
143292 0 5
143549 0 7
143721 0 6
144064 0 4
144064 0 7
144149 0 1
144235 0 5
144321 0 4
144406 0 1
144406 0 6
144492 0 2
144578 0 3
144664 0 4
144921 0 7
145092 0 6
145435 0 1
145435 0 5
145521 0 3
145606 0 4
145692 0 6
145778 0 2
145778 0 3
145864 0 4
145949 0 6
146035 0 7
146292 0 1
146464 0 2
146806 0 1
146806 0 3
146892 0 4
146978 0 5
147064 0 6
147149 0 2
147149 0 4
147235 0 5
147321 0 6
147406 0 7
147492 0 3
147578 0 5
147664 0 1
147664 0 6
147749 0 4
147835 0 2
147835 0 7
147921 0 6
148006 0 5
148092 0 4
148178 0 3
148178 0 7
148264 0 1
148349 0 2
148435 0 4
148521 0 1
148521 0 6
148606 0 2
148692 0 4
148778 0 5
149035 0 7
149206 0 6
149549 0 4
149549 0 7
149635 0 1
149721 0 5
149806 0 4
149892 0 1
149892 0 6
149978 0 2
150064 0 3
150149 0 4
150406 0 7
150578 0 6
150921 0 1
150921 0 5
151006 0 3
151092 0 4
151178 0 6
151264 0 2
151264 0 3
151349 0 4
151435 0 6
151521 0 7
151778 0 1
151949 0 2
152292 0 1
152292 0 3
152378 0 4
152464 0 5
152549 0 6
152635 0 2
152635 0 4
152721 0 5
152806 0 6
152892 0 7
152978 0 3
153064 0 5
153149 0 1
153149 0 6
153235 0 4
153321 0 2
153321 0 7
153406 0 6
153492 0 5
153578 0 4
153664 0 3
153664 0 7
153749 0 1
153835 0 2
153921 0 4
154006 0 1
154006 0 6
154092 0 2
154178 0 3
154264 0 4
154349 0 6
154435 0 5
154521 0 1
154521 0 4
154692 0 2
154692 0 4
154864 0 5
154949 0 6
155035 0 4
155035 0 7
155121 0 1
155206 0 5
155292 0 4
155378 0 1
155378 0 6
155464 0 2
155549 0 3
155635 0 4
155721 0 7
155806 0 6
155892 0 1
155892 0 5
155978 0 4
156064 0 2
156064 0 6
156149 0 5
156235 0 4
156321 0 6
156406 0 3
156406 0 7
156492 0 1
156578 0 2
156664 0 4
156749 0 1
156749 0 6
156835 0 2
156921 0 3
157006 0 4
157092 0 6
157178 0 5
157264 0 1
157264 0 4
157435 0 2
157435 0 4
157606 0 5
157692 0 6
157778 0 7
157778-158121 0 3
158121 0 6
158121-158464 0 5
158464-158806 0 4
158635 0 7
158806 0 6
158806-159149 0 2
159149 0 3
159149 0 7
159235 0 1
159321 0 2
159406 0 4
159492 0 1
159492 0 6
159578 0 2
159664 0 3
159749 0 4
159835 0 6
159921 0 5
160006 0 1
160006 0 4
160178 0 2
160178 0 4
160349 0 5
160435 0 6
160521 0 4
160521 0 7
160606 0 1
160692 0 5
160778 0 4
160864 0 1
160864 0 6
160949 0 2
161035 0 3
161121 0 4
161206 0 7
161292 0 6
161378 0 1
161378 0 5
161464 0 4
161549 0 2
161549 0 6
161635 0 5
161721 0 4
161806 0 6
161892 0 3
161892 0 7
161978 0 1
162064 0 2
162149 0 4
162235 0 1
162235 0 6
162321 0 2
162406 0 3
162492 0 4
162578 0 6
162664 0 5
162749 0 1
162749 0 4
162921 0 2
162921 0 4
163092 0 5
163178 0 6
163264 0 7
163264-163606 0 3
163606 0 6
163606-163949 0 5
163949-164292 0 4
164121 0 7
164292 0 6
164292-164635 0 2
164635 0 1
164635 0 4
164635 0 7
164806 0 3
164978 0 4
165149 0 1
165321 0 4
165492 0 5
165664 0 3
165835 0 4
165921 0 5
166006 0 6
166178 0 3
166349 0 5
166392 0 6
166521 0 5
166692 0 3
166864 0 5
167035 0 4
167206 0 3
167378 0 1
167549 0 3
167721 0 4
167892 0 1
168064 0 4
168235 0 5
168406 0 3
168578 0 4
168664 0 5
168749 0 6
168921 0 3
169092 0 6
169135 0 7
169264 0 6
169349 0 5
169435 0 4
169606 0 3
169778 0 6
169949 0 5
170121 0 1
170292 0 3
170464 0 4
170635 0 1
170806 0 4
170978 0 5
171149 0 3
171321 0 4
171406 0 5
171492 0 6
171664 0 3
171835 0 5
171878 0 6
172006 0 5
172178 0 3
172349 0 5
172521 0 4
172692 0 3
172864 0 1
173035 0 3
173206 0 4
173378 0 1
173549 0 4
173721 0 5
173892 0 3
174064 0 4
174149 0 5
174235 0 6
174406 0 3
174578 0 6
174621 0 7
174749 0 6
174835 0 5
174921 0 4
175092 0 3
175264 0 6
175435 0 5
175606 0 1
175606 0 4
175606 0 7
175778 0 3
175949 0 4
176121 0 1
176292 0 4
176464 0 5
176635 0 3
176806 0 4
176892 0 5
176978 0 6
177149 0 3
177321 0 5
177364 0 6
177492 0 5
177664 0 3
177835 0 5
178006 0 4
178178 0 3
178349 0 1
178521 0 3
178692 0 4
178864 0 1
179035 0 4
179206 0 5
179378 0 3
179549 0 4
179635 0 5
179721 0 6
179892 0 3
180064 0 6
180106 0 7
180235 0 6
180321 0 5
180406 0 4
180578 0 3
180749 0 6
180921 0 5
181092 0 1
181092 0 7
181435 0 1
181435 0 7
181606 0 2
181606 0 6
181949 0 2
181949 0 6
182121 0 3
182121 0 5
182464 0 3
182464 0 5
182806 0 3
182806 0 5
182978 0 2
182978 0 6
183321 0 2
183321 0 6
183492 0 1
183492 0 7
183835 0 3
183835 0 7
184178 0 2
184178 0 6
184349 0 3
184349 0 7
184692 0 3
184692 0 7
184864 0 2
184864 0 6
185206 0 1
185206 0 5
185549 0 2
185549 0 6
185721 0 3
185721 0 7
186064 0 2
186064 0 6
186235 0 3
186235 0 7
186406 0 4
186578 0 1
186578 0 4
186578 0 7
186664 0 2
186749 0 3
186835 0 5
186921 0 2
187006 0 3
187092 0 6
187178 0 7
187264 0 4
187349 0 2
187435 0 3
187521 0 5
187606 0 2
187692 0 3
187778 0 6
187864 0 7
187949 0 3
188035 0 1
188121 0 2
188206 0 4
188292 0 1
188378 0 2
188464 0 3
188549 0 1
188635 0 2
188721 0 5
188806 0 1
188892 0 2
188978 0 4
189064 0 5
189149 0 6
189235 0 7
189321 0 3
189406 0 1
189492 0 2
189578 0 4
189664 0 1
189749 0 2
189835 0 3
189921 0 1
190006 0 2
190092 0 5
190178 0 1
190264 0 2
190349 0 4
190435 0 5
190521 0 6
190606 0 7
190692 0 1
190778 0 5
190864 0 1
190949 0 5
191035 0 2
191121 0 6
191206 0 2
191292 0 6
191378 0 3
191464 0 7
191549 0 3
191635 0 7
191721 0 4
192064 0 1
192064 0 3
192235 0 4
192406 0 2
192406 0 5
192578 0 3
192664 0 1
192749 0 5
192921 0 1
192921 0 6
193092 0 2
193092 0 4
193264 0 5
193349 0 6
193435 0 1
193435 0 7
193606 0 4
193778 0 2
193778 0 6
193821 0 7
193949 0 6
194035 0 1
194121 0 4
194292 0 1
194292 0 6
194464 0 2
194464 0 5
194635 0 1
194635 0 3
194806 0 1
194806 0 7
194978 0 2
195149 0 3
195149 0 6
195321 0 1
195406 0 7
195492 0 3
195664 0 4
195664 0 7
195835 0 2
195835 0 6
196006 0 3
196092 0 4
196178 0 5
196178 0 7
196349 0 2
196521 0 4
196521 0 6
196564 0 5
196692 0 4
196778 0 3
196778 0 7
196864 0 2
197035 0 1
197035 0 7
197206 0 5
197206 0 6
197378 0 4
197378 0 7
197549 0 1
197549 0 3
197721 0 4
197892 0 2
197892 0 5
198064 0 3
198149 0 1
198235 0 5
198406 0 1
198406 0 6
198578 0 2
198578 0 4
198749 0 5
198835 0 6
198921 0 1
198921 0 7
199092 0 4
199264 0 2
199264 0 6
199306 0 7
199435 0 6
199521 0 1
199606 0 4
199778 0 1
199778 0 6
199949 0 2
199949 0 5
200121 0 1
200121 0 3
200292 0 1
200292 0 7
200464 0 2
200635 0 3
200635 0 6
200806 0 1
200892 0 7
200978 0 3
201149 0 4
201149 0 7
201321 0 2
201321 0 6
201492 0 3
201578 0 4
201664 0 5
201664 0 7
201835 0 2
202006 0 4
202006 0 6
202049 0 5
202178 0 4
202264 0 3
202264 0 7
202349 0 2
202521 0 1
202521 0 7
202692 0 5
202692 0 6
202864 0 4
202864 0 7
203035 0 1
203035 0 3
203206 0 4
203378 0 2
203378 0 5
203549 0 3
203635 0 1
203721 0 5
203892 0 1
203892 0 6
204064 0 2
204064 0 4
204235 0 5
204321 0 6
204406 0 1
204406 0 7
204578 0 4
204749 0 2
204749 0 6
204792 0 7
204921 0 6
205006 0 1
205092 0 4
205264 0 1
205264 0 6
205435 0 2
205435 0 5
205606 0 1
205606 0 3
205778 0 1
205778 0 7
205949 0 2
206121 0 3
206121 0 6
206292 0 1
206378 0 7
206464 0 3
206635 0 4
206635 0 7
206806 0 2
206806 0 6
206978 0 3
207064 0 4
207149 0 5
207149 0 7
207321 0 2
207492 0 4
